YO1 9NP,\N,None,\N,\N,\N,460338,451682,53.957735,-1.081949
YO1 9NQ,\N,None,\N,\N,\N,460258,451794,53.958733,-1.083137
YO1 9NR,\N,None,\N,\N,\N,460406,451683,53.957718,-1.080904
YO1 9NT,\N,None,\N,\N,\N,460441,451663,53.957534,-1.080374
YO1 9NU,\N,None,\N,\N,\N,460461,451723,53.958071,-1.080058
YO1 9NW,\N,None,\N,\N,\N,460398,451705,53.957917,-1.081021
YO1 9NX,690858,Low,County to Town,2010-02-01,No,460592,451550,53.956501,-1.078096
YO1 9NY,690837,Low,County to Town,2010-02-01,No,460484,451641,53.957332,-1.079723
YO1 9PA,690980,Low,County to Town,2010-02-01,No,460933,451647,53.957333,-1.072881
YO1 9PB,690991,Low,County to Town,2010-02-01,No,460493,451727,53.958103,-1.079569
YO1 9PD,690858,Low,County to Town,2010-02-01,No,460898,451644,53.957310,-1.073415
YO1 9PF,690858,Low,County to Town,2010-02-01,No,460738,451509,53.956116,-1.075879
YO1 9PG,690858,Low,County to Town,2010-02-01,No,460686,451563,53.956607,-1.076661
YO1 9PH,\N,None,\N,\N,\N,460761,451530,53.956302,-1.075525
YO1 9PL,690858,Low,County to Town,2010-02-01,No,460701,451380,53.954961,-1.076469
YO1 9PN,690858,Low,County to Town,2010-02-01,No,460879,451606,53.956971,-1.073712
YO1 9PP,690858,Low,County to Town,2010-02-01,No,460738,451509,53.956116,-1.075879
YO1 9PT,\N,None,\N,\N,\N,460797,451326,53.954464,-1.075017
YO1 9PU,690858,Low,County to Town,2010-02-01,No,460744,451578,53.956735,-1.075774
